2018,国际(地区)合作与交流项目,A01,62,81861138048,H19,基于真实世界数据的中国细菌耐药负担测算及抗菌药物管理干预措施成本效益分析研究,郑波,北京大学,298,2019-01至2022-12
2018,国际(地区)合作与交流项目,A01,63,71881220666,G0110,中欧可持续城市发展研讨会,镇璐,上海大学,1.5,2018-10至2018-12
2018,国际(地区)合作与交流项目,A01,64,81861138005,H26,室外大气污染与室内环境因素对儿童“哮喘-鼻炎-湿疹”等相关疾病健康效应的多城市研究,赵卓慧,复旦大学,300,2018-01至2020-12
2018,国际(地区)合作与交流项目,A01,65,31811530007,C090115,消退素D2的神经保护作用研究,赵玉武,上海交通大学,40,2018-01至2020-12
2018,国际(地区)合作与交流项目,A01,66,41881220665,D0509,中欧可持续城市发展研讨会,赵瑜,南京大学,1.5,2018-10至2018-12
2018,国际(地区)合作与交流项目,A01,67,81861138004,H3008,靶向治疗类风湿性关节炎的核酸纳米抗体研究,赵永星,郑州大学,300,2018-01至2020-12
2018,国际(地区)合作与交流项目,A01,68,51861145302,E03,新型多功能核壳杂化纳米材料的生物安全性评价及其在肿瘤治疗上的应用,赵颖,国家纳米科学中心,160,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,69,51861145403,E0409,裂隙砂岩非饱和渗流机理的中子层析成像研究,赵毅鑫,中国矿业大学（北京）,170,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,70,51861145314,E02,范德华异质结的动态断裂和分层的实验、理论和模拟研究,赵亚溥,中国科学院力学研究所,160,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,71,41881220648,D071104,中阿土地退化/荒漠化与生态系统修复双边研讨会,赵文智,中国科学院寒区旱区环境与工程研究所,3,2018-09至2018-12
2018,国际(地区)合作与交流项目,A01,72,41861134038,D01,生态系统多重压力的缓解策略,赵文武,北京师范大学,200,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,73,81861130369,H1904,去泛素化酶复合体USP1/UAF1在cGAS介导的抗HIV-1免疫反应中的作用及机制,赵伟,山东大学,41.6,2018-03至2021-02
2018,国际(地区)合作与交流项目,A01,74,11881240038,A050306,参加第十届希望会议,赵强,中国科学院高能物理研究所,0.7,2018-03至2018-09
2018,国际(地区)合作与交流项目,A01,75,31861143001,C0306,阴山北麓农牧交错带生物多样性与生态系统功能及恢复机制研究,赵萌莉,内蒙古农业大学,160,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,76,31861143029,C0506,天然藻胆体的简洁高效模拟：胆色素叶绿素类胡萝卜素等多色素结合蛋白的设计与表征,赵开弘,华中农业大学,160,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,77,81881320129,H2609,传染病的生态学与演进,赵锦,深圳市疾病预防控制中心,18.7,2018-04至2018-12
2018,国际(地区)合作与交流项目,A01,78,81861168032,H0104,探索不同人冠状病毒之间的交叉免疫保护作用,赵金存,广州医科大学,100,2019-01至2022-12
2018,国际(地区)合作与交流项目,A01,79,51881220207,E090105,智利-中国水资源研讨会,赵建世,清华大学,3,2018-06至2018-12
2018,国际(地区)合作与交流项目,A01,80,11811530053,A020502,应用氧化还原活性物质调控线粒体通透性转化孔来影响其功能,赵虎成,清华大学,20,2018-01至2019-12
2018,国际(地区)合作与交流项目,A01,81,31881230717,C010201,中英抗菌药物耐药研讨会,赵国屏,中国科学院上海生命科学研究院,1.5,2018-10至2018-12
2018,国际(地区)合作与交流项目,A01,82,31881330154,C1507,创新农业与食品助力健康社会,赵方杰,南京农业大学,15,2018-01至2018-12
2018,国际(地区)合作与交流项目,A01,83,51881220690,E060302,中英低碳制造研讨会,赵长颖,上海交通大学,1.5,2018-10至2018-12
2018,国际(地区)合作与交流项目,A01,84,71881360178,G0207,NSFC-RGC青年学者论坛：数字经济时代下的市场营销,张紫琼,哈尔滨工业大学,26,2018-07至2018-12
2018,国际(地区)合作与交流项目,A01,85,81861138012,H0912,环境因素在帕金森病发生中的作用机制,张灼华,中南大学,300,2018-01至2020-12
2018,国际(地区)合作与交流项目,A01,86,51861165103,E0307,剪切增稠液的定制化和优化包覆及其在复合材料中吸能机理的研究,张忠,国家纳米科学中心,100,2019-01至2022-12
2018,国际(地区)合作与交流项目,A01,87,31861133017,C140102,稻瘟病菌与水稻互作不同阶段毒性效应子的鉴定及功能分析,张正光,南京农业大学,133,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,88,61881260137,F051206,第三届海峡两岸纳米生医光电研讨会,张镇西,西安交通大学,3.2,2018-04至2018-12
2018,国际(地区)合作与交流项目,A01,89,81820108034,H2903,阿尔茨海默病早期不同证型的认知特点及脑网络连接模式研究,张占军,北京师范大学,242,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,90,51881260676,E02,2018年NSFC-RGC联合科研资助基金项目评审会,张跃,北京科技大学,1.25,2018-10至2018-12
2018,国际(地区)合作与交流项目,A01,91,61881330161,F020506,精神健康技术中英青年学者双边研讨会,张远,济南大学,15,2018-01至2018-12
2018,国际(地区)合作与交流项目,A01,92,31881220647,C161303,中阿土地退化/荒漠化与生态系统修复双边研讨会,张宇清,北京林业大学,3,2018-09至2018-12
2018,国际(地区)合作与交流项目,A01,93,21811530626,B081003,基于酿酒酵母木糖代谢与抑制物耐受改进的生物乙醇生产,张宇,中国科学院广州能源研究所,6,2018-09至2018-12
2018,国际(地区)合作与交流项目,A01,94,11881260238,A03,海峡两岸天文科学领域项目学术交流研讨会,张余,中国科学院新疆天文台,4.72,2018-06至2018-12
2018,国际(地区)合作与交流项目,A01,95,81811530117,H0215,调控性非编码RNA对冠状动脉粥样硬化斑块稳定性的评价作用研究,张勇,哈尔滨医科大学,14.94,2018-01至2019-12
2018,国际(地区)合作与交流项目,A01,96,51811530105,E020401,纳米钛酸锶钡铁电微晶玻璃的电畴与相结构研究,张勇,清华大学,15,2018-01至2019-12
2018,国际(地区)合作与交流项目,A01,97,81881220184,H1907,第二届中美传染病的生态学与演进（EEID）双边研讨会,张永振,中国疾病预防控制中心传染病预防控制所,2,2018-06至2018-12
2018,国际(地区)合作与交流项目,A01,98,81861138003,H26,中瑞气候生态环境变化对动物源性病原体影响的合作研究,张永振,中国疾病预防控制中心传染病预防控制所,300,2018-01至2020-12
2018,国际(地区)合作与交流项目,A01,99,31861143031,C090102,胶质细胞调控神经发育和重构的分子细胞机制,张永清,中国科学院遗传与发育生物学研究所,160,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,100,41881240384,D010702,植被光合作用与日光诱导叶绿素荧光遥感,张永光,南京大学,8,2018-10至2018-12
2018,国际(地区)合作与交流项目,A01,101,31811540030,C020604,发酵茶中聚合多酚的结构、形成机理与生物活性研究,张颖君,中国科学院昆明植物研究所,20,2018-04至2020-12
2018,国际(地区)合作与交流项目,A01,102,61881340422,F020710,“下一代认知物联网技术及其应用”中韩双边研讨会,张引,中南财经政法大学,4.5,2018-07至2018-12
2018,国际(地区)合作与交流项目,A01,103,11881240258,A010705,动力系统暑期研讨会,张一威,华中科技大学,1.5,2018-07至2018-12
2018,国际(地区)合作与交流项目,A01,104,51861135201,E02,石墨烯相关二维材料及其在能源和催化领域的应用,张艳锋,北京大学,200,2018-01至2020-12
2018,国际(地区)合作与交流项目,A01,105,31861143019,C210201,代谢工程改造解脂耶氏酵母生产内酯,张学礼,中国科学院天津工业生物技术研究所,160,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,106,11811530640,E0309,生物合成的磁性多药纳米粒子用于低氧环境下高穿透深度和高效率的肿瘤靶向治疗,张秀娟,苏州大学,10,2018-07至2020-06
2018,国际(地区)合作与交流项目,A01,107,51881330159,E0910,中英生态海岛开发研讨会,张新曙,上海交通大学,13.5,2018-01至2018-12
2018,国际(地区)合作与交流项目,A01,108,81861138010,H1008,类风湿性关节炎疾病特异性淋巴细胞及分子的系统解析,张晓明,中国科学院上海巴斯德研究所,300,2018-01至2020-12
2018,国际(地区)合作与交流项目,A01,109,41881240262,D0509,第九届ICTP局地气候模式理论与应用研讨会,张小林,南京信息工程大学,1.5,2018-05至2018-12
2018,国际(地区)合作与交流项目,A01,110,21881330153,B0801,CO2可持续利用：从创新到实际应用,张香平,中国科学院过程工程研究所,14.9,2018-01至2018-12
2018,国际(地区)合作与交流项目,A01,111,21881220223,B0801,中加绿色化学双边研讨会,张香平,中国科学院过程工程研究所,2,2018-07至2018-12
2018,国际(地区)合作与交流项目,A01,112,51820105007,E050102,基于柔顺机构和微视觉的微纳操作系统基础研究,张宪民,华南理工大学,246,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,113,31811530081,C020202,红枝卷柏复合体和小卷柏复合体的分类学研究,张宪春,中国科学院植物研究所,9,2018-01至2019-12
2018,国际(地区)合作与交流项目,A01,114,81820108030,H3005,海洋来源新型肿瘤免疫治疗活性小分子的发现及作用靶标研究,张文,中国人民解放军第二军医大学,240,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,115,71881220670,G041302,中欧可持续城市发展研讨会,张蔚文,浙江大学,1.5,2018-10至2018-12
2018,国际(地区)合作与交流项目,A01,116,11881260573,A040408,2018年量子信息科技学术研讨会,张卫平,上海交通大学,5.7,2018-09至2018-12
2018,国际(地区)合作与交流项目,A01,117,51861135105,E020701,先进互连技术的扩散阻挡层材料工艺开发和机理研究,张卫,复旦大学,400,2018-01至2021-12
2018,国际(地区)合作与交流项目,A01,118,61811530062,F050201,激光系统的随机过程,张伟利,电子科技大学,20,2018-01至2019-12
2018,国际(地区)合作与交流项目,A01,119,51811530309,E050701,啄木鸟头颅的减震机理及应用,张伟,大连理工大学,10,2018-04至2020-03
2018,国际(地区)合作与交流项目,A01,120,11861161002,A040205,金属-分子-金属结的量子隧穿对局域和传导表面等离激元的调控研究,张伟,北京应用物理与计算数学研究所,100,2019-01至2022-12
2018,国际(地区)合作与交流项目,A01,121,71881260663,G0117,2018年NSFC-FDCT联合科研资助基金项目评审会,张维,天津大学,0.84,2018-09至2018-12
2018,国际(地区)合作与交流项目,A01,122,61861136011,F060307,视频中人体检测、再识别和姿态跟踪的联合学习方法,张姗姗,南京理工大学,133,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,123,81861138052,H19,重要肠杆菌科细菌广泛耐药株/耐药基因在医院及相关环境中的传播及危害研究,张嵘,浙江大学,300,2019-01至2022-12
2018,国际(地区)合作与交流项目,A01,124,41811530304,D040103,特大型桥梁变形监测中单频GNSS精密定位的可靠性研究,张秋昭,中国矿业大学,10,2018-04至2020-03
2018,国际(地区)合作与交流项目,A01,125,21811530294,B020103,新型多孔无机-有机富硫复合材料及其在多相催化中的应用,张庆红,厦门大学,10,2018-04至2020-03
2018,国际(地区)合作与交流项目,A01,126,51881220200,E0901,变化环境下中国水循环时空变异及水资源管理,张强,北京师范大学,3,2018-05至2018-12
2018,国际(地区)合作与交流项目,A01,127,41881220130,D0513,古巴国际科技与创新大会,张强,清华大学,3.5,2018-03至2018-12
2018,国际(地区)合作与交流项目,A01,128,71811530023,G0412,快速城镇化地区土地资源竞争机制与需求分析——以京津冀区域为例,张倩,中国科学院地理科学与资源研究所,39.46,2018-01至2020-12
2018,国际(地区)合作与交流项目,A01,129,31861130356,C0501,碳酸氢根跨膜转运蛋白的结构与分子机理,张鹏,中国科学院上海生命科学研究院,40,2018-03至2021-02
2018,国际(地区)合作与交流项目,A01,130,21881260576,B080402,2018年未来核心水技术研究与应用学术研讨会,张林,浙江大学,5.16,2018-08至2018-12
2018,国际(地区)合作与交流项目,A01,131,41820104006,D0106,面向城市的高分辨率遥感影像场景语义理解,张良培,武汉大学,232,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,132,31881230741,C010101,中英抗菌药物耐药研讨会,张炼辉,华南农业大学,1.5,2018-10至2018-12
2018,国际(地区)合作与交流项目,A01,133,21811530006,B05,海洋生物质基纤维素纳米晶须先进材料研究,张俐娜,武汉大学,40,2018-01至2020-12
2018,国际(地区)合作与交流项目,A01,134,41861130357,D070104,缺磷对氮循环微生物生理代谢和功能的影响及其机制,张丽梅,中国科学院生态环境研究中心,41.6,2018-03至2021-02
2018,国际(地区)合作与交流项目,A01,135,11861130351,A0117,向列型液晶Landau-de,Gennes理论中的解景观,张磊,北京大学,41.6,2018-03至2021-02
2018,国际(地区)合作与交流项目,A01,136,21861162008,B050704,构筑光驱动二氧化碳转化的非贵金属分子仿生体系,张俊龙,北京大学,100,2019-01至2022-12
2018,国际(地区)合作与交流项目,A01,137,71881220667,G030702,中欧可持续城市发展研讨会,张俊杰,昆山杜克大学,1.5,2018-10至2018-12
2018,国际(地区)合作与交流项目,A01,138,31820103001,C010603,肺炎链球菌逃逸天然免疫机制的研究,张敬仁,清华大学,269,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,139,21811540394,B05,发展从太阳光利用太阳能产生清洁能源的新材料,张金龙,华东理工大学,10,2018-07至2020-06
2018,国际(地区)合作与交流项目,A01,140,31820103016,C190101,鱼类红肌和白肌发育生长调控机理的比较研究,张建社,长沙学院,242,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,141,31861163004,C111101,肥胖诱导的异常嘌呤核苷酸信号影响骨骼肌再生与修复的机制,张建法,南京理工大学,100,2019-01至2022-12
2018,国际(地区)合作与交流项目,A01,142,51881260605,E080402,2018年未来核心水技术研究与应用学术研讨会,张建,山东大学,5.76,2018-08至2018-12
2018,国际(地区)合作与交流项目,A01,143,41820104008,D0710,IODP361航次U477孔岩心记录的距今15万年以来南非季风演化及海陆人类相互作用,张虎才,云南大学,231,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,144,61811530334,F050105,基于变焦液体透镜的超快单像素数据压缩光学成像研究,张红霞,天津大学,9.7,2018-04至2020-03
2018,国际(地区)合作与交流项目,A01,145,61860206005,F010405,基于车辆行为分析的智能车联网关键技术研究,张海霞,山东大学,248,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,146,81861148018,H30,基于GPCR偏向性信号结构的新型低副作用偏向性药物研究,张海涛,浙江大学,160,2018-07至2021-06
2018,国际(地区)合作与交流项目,A01,147,21861142007,B07,基于天然产物的老年性疾病候选药物研究,张国林,中国科学院成都生物研究所,160,2019-01至2021-12
2018,国际(地区)合作与交流项目,A01,148,41881260589,D0603,2018年海洋科技发展的国际热点与展望学术研讨会,张国良,中国科学院海洋研究所,3.3,2018-07至2018-12
2018,国际(地区)合作与交流项目,A01,149,11891240375,A040408,量子物质中的集体行为暑期学校交流会,张国锋,北京航空航天大学,1.5,2018-08至2018-12
2018,国际(地区)合作与交流项目,A01,150,31861143006,C130501,水稻叶片空间姿态调控网络及其超级稻分子育种利用,张光恒,中国水稻研究所,160,2019-01至2023-12
2018,国际(地区)合作与交流项目,A01,151,41881330175,D070101,国际关键带研究战略研讨会,张甘霖,中国科学院南京土壤研究所,16.2,2018-04至2018-12
2018,国际(地区)合作与交流项目,A01,152,81811530342,H1103,氨苯砜（代谢产物）结合HLA-B*13:01抗原激活毒性CD8+T淋巴细胞的机制研究,张福仁,山东省医学科学院,10,2018-04至2020-03
2018,国际(地区)合作与交流项目,A01,153,21881260672,B05,2018年NSFC-RGC联合科研资助基金项目评审会,张德清,中国科学院化学研究所,1.25,2018-10至2018-12
2018,国际(地区)合作与交流项目,A01,154,61861130366,F060301,高维多模态神经影像数据智能分析及其在脑疾病诊断中的应用,张道强,南京航空航天大学,43,2018-03至2021-02
2018,国际(地区)合作与交流项目,A01,155,31861163002,C020503,水稻和拟南芥花药发育中主要脂类代谢及其基因调控网络研究,张大兵,上海交通大学,100,2019-01至2022-12
2018,国际(地区)合作与交流项目,A01,156,21881260695,B020404,第四届海峡两岸绿色电子制造学术交流会,张翠娟,天津大学,1.43,2018-10至2018-12
